Age,Annual_Income,Employment_Years,Credit_Score,Loan_Amount,Loan_Term_Months,Debt_To_Income_Ratio,Previous_Defaults,Dependents,Home_Owner,Default
21,986954,26,577,467810,24,0.36,0,3,Yes,0
32,847473,33,610,477537,36,0.39,0,3,No,0
59,494358,3,687,897746,36,0.64,0,0,Yes,0
24,919478,17,780,397199,12,0.62,0,0,No,0
62,449776,20,732,753674,36,0.05,0,2,Yes,0
33,539735,7,759,473313,48,0.34,0,1,Yes,0
54,571232,5,589,972961,48,0.51,0,1,Yes,0
62,1263016,19,730,108503,36,0.65,0,3,Yes,0
41,299086,1,620,838012,48,0.08,1,1,No,1
42,321231,21,670,375248,48,0.49,0,0,Yes,0
24,884996,20,748,722891,24,0.64,0,2,No,0
38,831440,5,634,892942,36,0.23,0,1,No,0
25,659019,31,564,412197,24,0.19,0,1,No,0
39,804147,5,650,225935,24,0.38,0,1,No,0
22,480637,12,689,201723,48,0.72,0,0,No,0
32,827637,0,734,286511,36,0.54,0,0,Yes,0
37,862876,21,608,50000,36,0.35,0,2,No,0
30,1164410,23,635,443102,48,0.06,1,2,Yes,0
54,1372184,29,697,662445,24,0.44,0,2,No,0
26,719715,21,723,561496,36,0.29,0,0,Yes,0
28,418006,11,696,405488,36,0.18,0,1,No,0
31,915492,25,668,278283,12,0.4,0,0,No,0
32,759857,3,620,357262,48,0.29,0,3,Yes,0
29,746574,18,750,570927,36,0.08,0,2,No,0
22,316677,15,777,706313,48,0.56,0,0,No,0
28,829584,11,633,126164,60,0.56,0,0,Yes,0
31,926857,32,642,539344,36,0.48,0,4,Yes,0
56,1098021,20,734,566265,24,0.64,0,0,Yes,0
30,648354,35,693,264130,24,0.19,0,3,No,0
41,552385,8,726,636734,12,0.25,0,4,Yes,0
40,645959,38,701,733363,48,0.37,0,1,Yes,0
68,1080103,7,710,357480,24,0.09,0,1,Yes,0
28,1215832,19,647,283351,24,0.67,0,2,No,0
56,1136297,9,520,1038879,48,0.39,0,1,No,0
49,994306,31,695,700119,36,0.28,0,0,No,0
62,790345,27,735,544944,36,0.38,0,2,No,0
32,837120,9,702,331436,36,0.28,0,1,No,0
34,880862,7,620,306811,36,0.25,0,0,Yes,0
68,724364,32,633,643277,36,0.36,0,1,Yes,0
41,1066754,12,850,294368,36,0.39,0,1,Yes,0
42,304169,34,708,283556,60,0.35,0,0,Yes,0
41,359682,28,492,466264,12,0.43,0,3,Yes,1
64,303641,4,634,659568,12,0.6,0,0,No,0
50,559342,2,662,940995,36,0.09,0,3,No,0
59,1203857,36,580,560102,24,0.62,0,0,Yes,0
40,443313,5,669,294606,48,0.21,0,0,Yes,0
44,454358,15,640,433067,36,0.23,0,0,Yes,0
43,552389,34,695,826031,24,0.47,0,1,Yes,0
27,1132254,17,657,800787,36,0.73,0,2,Yes,0
29,1230586,10,623,811768,24,0.06,1,3,Yes,0
21,1104516,22,652,753419,24,0.52,0,2,Yes,0
46,1123112,10,747,978525,36,0.54,0,0,Yes,0
58,1295570,28,685,551855,60,0.45,0,0,No,0
58,261050,26,662,687923,36,0.06,0,0,Yes,0
64,432533,8,708,298351,36,0.47,0,2,Yes,0
42,589779,34,679,558242,48,0.13,1,0,Yes,0
64,831118,8,591,568155,12,0.1,1,0,Yes,0
30,830146,17,734,697163,36,0.54,0,2,No,0
26,834826,20,630,343741,36,0.54,0,0,Yes,0
37,1050265,35,652,108705,36,0.67,0,0,Yes,1
58,224646,0,558,354805,24,0.05,0,0,No,0
44,757900,26,745,765453,36,0.32,0,1,Yes,0
30,879682,39,689,446941,36,0.06,0,0,Yes,0
28,702348,37,702,617351,36,0.31,0,2,No,0
41,856740,28,745,350359,36,0.39,0,2,No,0
26,1106663,39,745,760172,48,0.42,0,1,Yes,0
41,818666,18,623,473555,36,0.3,0,2,Yes,0
59,1441335,23,680,470047,12,0.56,0,1,Yes,0
44,1085266,0,673,831882,12,0.34,0,4,Yes,0
53,879837,35,665,894130,60,0.41,0,1,Yes,0
38,951119,22,615,836829,48,0.61,0,2,No,0
48,1022995,12,794,418023,48,0.17,0,1,Yes,0
52,1305626,29,761,351298,60,0.27,0,1,Yes,0
32,1152286,36,715,272066,48,0.42,0,2,No,0
68,954261,10,788,127784,48,0.59,0,1,Yes,0
62,581403,6,717,266785,48,0.35,0,2,No,0
47,924478,34,655,287825,24,0.1,0,0,No,0
30,973680,10,646,184541,60,0.74,0,1,Yes,0
66,1033355,39,710,120701,36,0.55,0,1,No,0
62,579830,20,569,174089,24,0.56,1,3,No,0
52,1021421,2,749,487245,24,0.38,1,3,No,0
62,1040153,29,549,610163,48,0.43,0,1,Yes,0
46,437040,23,768,588070,24,0.75,1,1,No,1
45,439570,37,719,369585,12,0.47,0,3,No,0
31,1135404,2,836,412813,36,0.2,0,2,Yes,0
43,543449,36,694,591818,48,0.73,0,2,No,0
54,1261320,32,732,548114,36,0.43,0,1,No,0
60,716318,21,735,640441,48,0.06,0,3,No,0
43,915460,30,609,259404,48,0.45,0,0,No,0
49,900888,11,594,933476,60,0.1,1,3,No,0
51,585659,13,605,657856,36,0.42,0,1,Yes,0
27,1217136,11,677,685698,48,0.63,0,2,Yes,0
60,716607,26,679,234773,24,0.43,0,4,Yes,0
53,817636,12,682,228982,12,0.31,0,1,No,0
41,205350,23,719,325665,36,0.67,0,2,No,1
22,399082,37,620,684244,12,0.7,1,1,Yes,0
38,1138138,8,747,210717,36,0.29,0,3,Yes,0
67,798340,7,714,611626,24,0.4,0,1,No,0
53,624330,36,806,864652,24,0.74,0,1,Yes,0
57,629151,14,714,323245,60,0.17,0,1,No,0
54,964576,6,674,265879,36,0.26,0,3,Yes,0
40,1178111,23,850,317228,36,0.35,0,1,No,0
55,631480,15,673,458968,36,0.12,0,0,Yes,0
38,1128758,23,703,737551,36,0.24,0,1,Yes,0
66,751977,6,714,752894,36,0.43,0,1,Yes,0
44,950194,27,754,699681,36,0.21,0,2,No,0
28,267488,1,686,50000,36,0.53,0,0,Yes,0
50,318896,33,850,453144,24,0.29,0,1,Yes,0
64,1046025,37,634,279441,24,0.11,0,1,Yes,0
30,882482,2,799,601077,36,0.59,0,0,No,0
43,921103,0,563,725010,36,0.45,0,0,Yes,0
69,476369,30,601,375214,48,0.63,1,3,Yes,1
31,673329,22,555,980325,48,0.3,0,3,Yes,0
22,298325,19,605,273471,36,0.06,1,4,No,1
46,545765,15,549,632997,36,0.08,0,3,No,0
56,793141,31,688,1036115,60,0.61,0,3,No,0
53,898348,16,608,729519,48,0.34,0,3,No,0
67,586121,17,801,648620,24,0.73,0,2,No,0
33,965646,3,720,457396,24,0.63,0,0,Yes,0
60,788515,34,685,652869,12,0.06,0,1,No,0
45,732221,39,701,361979,48,0.66,0,1,Yes,0
24,825089,35,731,781995,36,0.2,0,2,Yes,0
62,1429885,22,775,318961,36,0.39,1,1,Yes,0
39,751697,14,640,437897,48,0.4,0,1,No,0
38,1085673,12,625,290146,48,0.09,1,3,No,0
57,963885,13,713,414129,36,0.14,0,2,Yes,0
50,725552,13,805,385509,24,0.35,0,1,No,0
39,334914,36,571,50000,48,0.5,0,1,Yes,0
43,611831,4,711,508345,36,0.24,0,3,No,0
36,822915,21,783,378972,48,0.42,0,2,No,0
21,768566,27,729,172623,24,0.32,0,2,No,0
32,1188989,3,706,328869,60,0.49,1,2,No,0
44,579949,37,723,590405,36,0.35,0,0,No,0
54,755956,28,824,56513,24,0.65,0,2,Yes,0
28,960909,36,743,459829,36,0.74,0,1,No,0
38,716559,34,555,786394,60,0.69,2,0,Yes,1
68,1092102,19,673,391893,36,0.17,0,2,Yes,0
25,473729,34,687,865605,24,0.37,0,1,Yes,0
46,344069,34,762,768953,36,0.37,0,1,No,0
50,714073,19,686,591007,48,0.64,0,2,Yes,0
33,778688,1,681,493963,24,0.3,0,2,Yes,0
39,865430,17,683,501682,12,0.43,0,1,Yes,0
49,841536,29,699,622482,12,0.48,0,2,Yes,0
23,677481,28,672,999742,24,0.13,0,3,No,0
46,347609,38,646,625217,12,0.44,0,0,Yes,0
60,764387,21,668,872117,36,0.22,0,0,No,0
32,488226,28,704,210231,48,0.19,0,2,Yes,0
22,821166,9,729,364936,48,0.23,1,2,Yes,0
31,467602,19,850,504153,36,0.12,0,0,No,0
64,913763,15,573,835880,24,0.1,0,1,Yes,0
48,1300373,5,726,52115,48,0.5,0,2,No,0
38,582208,16,798,1254438,36,0.71,0,2,Yes,0
33,420468,5,618,499925,60,0.53,0,2,No,0
57,1143353,21,734,794499,36,0.27,0,0,Yes,0
42,1330100,17,650,495988,24,0.28,0,1,Yes,0
32,426325,31,638,296080,36,0.43,1,1,No,0
22,772540,27,621,928334,24,0.66,0,2,Yes,0
57,946026,9,672,451670,60,0.19,0,1,Yes,0
27,721922,21,669,318753,48,0.38,0,2,Yes,0
46,274516,27,740,596161,48,0.4,0,3,Yes,0
46,388126,14,564,649018,48,0.7,0,2,Yes,1
44,419662,28,748,583709,12,0.43,0,0,No,0
32,487968,6,746,604070,36,0.6,0,0,Yes,0
36,826055,33,704,595177,48,0.11,0,0,Yes,0
43,1129318,31,850,808283,24,0.28,0,0,Yes,0
60,392761,1,778,514150,48,0.48,1,1,Yes,0
29,564226,25,639,337958,48,0.52,0,1,Yes,0
52,467011,10,584,680609,24,0.67,0,2,Yes,1
35,886524,24,624,50000,24,0.46,0,0,Yes,0
57,553422,18,633,650503,60,0.25,0,1,No,0
33,496783,19,533,876877,12,0.43,0,0,Yes,0
25,320881,32,719,690529,24,0.55,0,1,Yes,0
31,1207914,16,574,102815,36,0.6,0,0,Yes,0
30,1456868,29,698,860608,48,0.71,0,2,Yes,0
33,825252,17,755,361929,60,0.18,1,1,Yes,0
61,1245678,31,791,549838,36,0.51,1,1,No,1
66,629926,39,659,822630,60,0.19,0,2,No,0
35,799730,3,622,345534,36,0.27,0,3,No,0
62,995381,31,786,534737,48,0.15,0,1,Yes,0
27,574469,18,800,173942,24,0.59,0,2,Yes,0
60,752164,2,734,453441,36,0.69,0,2,No,0
48,715134,37,624,208303,60,0.07,0,1,No,0
52,931321,27,574,620828,36,0.62,0,2,No,0
55,818618,37,769,137425,24,0.22,0,2,Yes,0
35,581778,5,675,477580,36,0.39,0,1,No,0
68,709732,39,779,358227,36,0.57,0,1,Yes,0
56,1134423,16,626,321063,24,0.4,0,4,No,0
41,964656,4,768,775234,60,0.21,0,4,Yes,0
26,938553,18,792,231482,36,0.68,1,2,Yes,1
21,1476800,34,660,364298,36,0.47,1,1,No,0
24,460715,21,704,548001,60,0.7,0,2,Yes,1
31,1012927,23,587,660619,24,0.64,0,2,No,1
64,816441,9,589,50000,48,0.66,0,1,Yes,0
46,903144,1,705,455384,24,0.3,0,0,Yes,0
57,854684,27,636,689168,24,0.74,1,3,Yes,1
43,589548,36,699,915955,36,0.65,0,0,Yes,0
49,489484,16,693,507967,48,0.29,2,1,No,0
41,799949,5,732,149853,48,0.68,0,1,Yes,0
68,565347,4,722,496785,12,0.58,0,0,Yes,0
65,689118,38,753,379595,24,0.56,0,0,No,0
65,1039448,6,698,585030,48,0.05,0,3,Yes,0
69,431934,31,704,960183,60,0.07,0,2,Yes,0
47,742486,3,679,206913,48,0.54,0,0,No,0
59,1116354,20,763,774224,24,0.25,0,2,Yes,0
60,647847,31,827,725774,36,0.09,0,0,No,0
33,1240836,17,739,663599,36,0.25,0,2,Yes,0
43,334761,32,719,565459,24,0.64,0,1,No,1
36,1345815,13,662,1018646,36,0.38,0,4,No,0
50,805395,5,699,822563,36,0.48,0,1,No,0
24,401408,10,648,354020,36,0.61,0,2,Yes,0
60,1049953,19,630,512286,36,0.28,0,0,No,0
36,929250,28,664,228699,36,0.06,0,3,No,0
51,1214644,34,823,846894,60,0.28,0,2,Yes,0
62,339187,15,673,511804,36,0.72,0,1,Yes,0
45,471165,6,809,50000,36,0.39,0,0,Yes,0
64,1031015,39,602,50000,24,0.45,0,2,Yes,0
32,1564860,35,691,360466,36,0.58,0,2,Yes,0
46,972574,30,737,289394,12,0.13,0,0,No,0
57,1019026,5,741,389211,24,0.56,0,0,Yes,0
68,571620,28,593,448264,24,0.26,0,1,Yes,0
53,745445,26,582,824084,36,0.32,2,3,No,0
48,614049,1,729,856196,36,0.24,0,4,Yes,0
29,950702,21,635,1058223,48,0.16,0,2,No,0
32,1078857,8,730,927087,36,0.3,0,0,No,0
25,855715,10,794,657392,36,0.12,0,3,No,0
48,1038631,15,627,149580,24,0.64,0,0,Yes,0
55,791376,12,638,700522,48,0.26,0,3,No,0
25,1197396,17,517,105566,12,0.51,0,1,Yes,0
54,541534,24,744,582919,36,0.26,0,2,Yes,0
66,1224780,32,850,127948,24,0.2,0,0,Yes,0
54,585157,9,580,985588,48,0.55,0,0,Yes,0
33,804916,29,779,596045,48,0.49,0,1,Yes,0
59,441712,0,786,448494,48,0.2,0,0,No,0
62,951790,32,742,387196,24,0.48,1,1,Yes,0
65,839445,14,631,491175,48,0.05,0,2,Yes,0
68,1021593,28,660,318220,48,0.17,0,2,No,0
34,279863,1,724,417970,12,0.56,0,1,Yes,0
31,840156,10,721,50000,36,0.34,0,0,No,0
62,921044,33,659,269782,12,0.19,0,1,No,0
58,503426,18,716,209424,48,0.4,0,2,Yes,0
24,959904,1,651,630246,24,0.38,0,1,Yes,0
53,200000,19,670,508368,24,0.49,1,1,Yes,1
27,761682,30,663,716651,12,0.1,0,0,Yes,0
61,1223748,3,767,394780,36,0.62,0,2,Yes,0
28,759089,28,565,528272,12,0.09,0,2,Yes,0
57,584280,29,731,50000,48,0.37,0,1,No,0
30,780606,12,708,727730,12,0.55,0,2,Yes,0
63,829716,14,498,816653,12,0.29,0,3,Yes,0
35,1068906,19,749,662727,36,0.69,0,2,No,0
58,838966,33,759,279866,60,0.58,0,1,Yes,0
35,1028608,27,647,638475,60,0.35,0,3,Yes,0
25,827615,19,718,543872,12,0.18,0,1,Yes,0
49,575204,24,701,50000,24,0.08,0,2,Yes,0
39,379443,26,850,810297,36,0.61,0,2,No,1
30,911504,29,720,233143,12,0.19,0,3,Yes,0
32,200000,19,688,643774,36,0.24,0,1,Yes,0
24,270439,0,767,507103,36,0.06,0,2,No,0
51,380589,34,808,836905,36,0.06,0,1,Yes,0
38,1014386,23,845,284080,60,0.21,1,0,No,0
36,353062,24,632,373596,24,0.66,0,3,No,0
60,941041,39,714,672299,36,0.6,0,3,No,0
56,490406,11,630,350635,36,0.59,0,2,No,0
45,756055,10,850,855793,36,0.63,0,1,No,0
43,781218,29,683,310691,36,0.18,2,1,Yes,0
32,751564,12,756,647074,60,0.74,0,0,No,0
54,606005,24,666,498978,60,0.21,0,0,Yes,0
56,330087,24,719,335688,36,0.15,0,1,No,0
57,808049,16,535,829369,36,0.26,0,0,Yes,0
23,967296,11,763,236750,36,0.42,0,0,No,0
29,1003762,10,784,632850,48,0.14,0,1,Yes,0
38,824536,9,632,50000,24,0.57,0,1,No,0
63,877280,16,535,580706,36,0.31,1,1,Yes,0
55,568667,15,798,805571,36,0.45,0,1,No,0
54,934840,19,788,462799,36,0.56,0,3,No,0
61,923800,4,743,553066,24,0.68,0,4,No,0
34,710659,31,665,926490,48,0.62,0,0,Yes,0
24,814425,26,657,764346,36,0.43,0,4,Yes,0
49,791961,3,786,50000,24,0.74,0,0,Yes,0
61,936962,6,654,363877,36,0.42,0,1,Yes,0
65,336851,13,692,428339,48,0.43,0,3,Yes,0
35,330887,38,679,578089,60,0.16,0,2,Yes,1
48,346457,23,706,484048,24,0.15,0,0,No,0
62,666570,17,671,369084,12,0.17,0,2,Yes,0
36,936592,37,680,352725,24,0.46,0,2,Yes,0
32,200000,38,823,140200,60,0.34,0,4,No,0
25,828201,39,721,247770,48,0.32,0,3,Yes,0
54,1158125,0,710,710157,36,0.14,0,4,Yes,0
62,881945,16,745,237943,24,0.32,0,1,Yes,0
21,200000,25,590,299433,36,0.31,0,2,No,1
59,956319,21,761,135503,48,0.48,0,4,No,0
52,872684,38,704,596032,60,0.32,0,0,No,0
46,697208,17,630,740028,36,0.34,0,2,No,0
37,854533,37,672,790743,60,0.24,1,0,Yes,0
68,381240,27,722,402683,24,0.14,0,4,Yes,0
47,815296,20,686,483850,36,0.26,2,0,No,0
44,943577,37,766,507191,60,0.08,0,2,No,0
55,592122,32,619,395360,36,0.19,0,1,No,0
66,658752,29,589,582453,48,0.28,0,1,Yes,0
62,629712,7,619,782865,60,0.15,0,2,Yes,0
59,657415,29,647,748930,36,0.52,0,1,Yes,0
46,550956,38,690,458079,24,0.25,0,1,Yes,0
69,568809,8,653,366352,48,0.48,0,0,Yes,0
58,954827,32,585,211927,36,0.5,0,2,Yes,0
43,277191,28,571,65700,48,0.36,0,0,No,0
42,854897,30,577,636148,36,0.36,0,3,No,0
24,954243,2,656,499797,48,0.46,1,1,No,0
69,394189,37,615,502110,60,0.23,0,1,Yes,0
29,777031,10,649,1111535,48,0.06,0,1,Yes,0
24,525038,4,786,896818,48,0.5,0,2,No,0
27,1140898,30,586,510771,36,0.48,0,0,Yes,0
43,738310,19,703,552167,36,0.38,0,3,Yes,0
22,1241935,3,585,222705,60,0.66,0,2,Yes,0
69,1196683,7,573,661398,36,0.41,2,1,No,1
44,892198,34,709,557256,48,0.26,0,0,No,0
60,1442812,12,733,279340,36,0.55,0,1,No,0
51,327656,4,743,562395,36,0.72,0,4,Yes,0
67,1233625,39,768,760570,48,0.57,0,0,Yes,0
51,719577,18,665,1016918,48,0.69,0,3,No,1
67,761993,17,701,121817,36,0.13,0,2,No,0
60,661631,32,649,213876,36,0.13,0,0,No,0
68,364984,3,783,475049,24,0.16,1,1,No,1
63,970878,17,607,557569,36,0.54,0,2,No,0
54,427785,23,720,920266,24,0.32,0,2,Yes,0
44,622700,28,594,807101,36,0.38,0,3,Yes,0
69,635980,30,688,50000,60,0.23,0,3,Yes,0
46,1098672,27,551,394296,60,0.57,0,1,No,0
36,777897,8,698,120316,36,0.64,0,0,Yes,0
67,200000,25,837,173708,24,0.16,0,0,Yes,0
33,530288,1,635,645916,36,0.18,0,4,No,0
35,331355,5,660,535014,36,0.29,0,4,No,0
47,950744,28,749,914946,36,0.25,0,3,Yes,0
24,445132,25,683,148040,24,0.42,0,4,No,0
36,618249,27,777,493663,24,0.58,0,1,No,0
50,1325101,6,711,364799,36,0.61,0,3,Yes,0
64,991032,33,750,893424,24,0.2,0,1,Yes,0
50,450623,9,521,275524,24,0.17,0,2,Yes,0
56,1047514,39,687,554086,60,0.3,0,2,No,0
23,584650,21,591,152185,48,0.15,0,3,Yes,0
42,1046764,26,648,861937,12,0.11,0,1,No,0
69,676300,38,714,959290,36,0.22,0,4,Yes,0
42,511991,21,661,325689,36,0.33,0,0,No,0
69,483959,18,617,295670,12,0.46,1,2,No,0
32,886288,35,780,565955,48,0.56,0,3,No,0
41,1073906,8,760,295552,36,0.21,0,2,Yes,0
24,911720,18,570,786631,36,0.62,0,1,No,0
51,670207,1,740,614060,24,0.07,0,2,Yes,0
64,260796,27,693,816769,36,0.36,0,1,No,0
51,608194,38,698,229777,60,0.49,0,0,Yes,0
43,424389,21,804,156064,48,0.25,0,2,No,0
40,1210570,5,692,591342,60,0.53,0,1,Yes,0
35,680454,6,737,922425,48,0.66,0,3,Yes,1
43,890114,5,697,266058,36,0.11,0,0,Yes,0
48,696903,32,697,615265,24,0.41,0,1,Yes,0
36,928905,13,605,334355,48,0.06,0,2,Yes,0
57,1015452,0,850,764664,60,0.25,1,4,No,0
41,1498536,24,433,278957,12,0.15,0,1,Yes,0
35,663222,5,621,568759,36,0.49,0,2,Yes,0
37,1112931,27,640,780160,24,0.22,0,0,Yes,0
57,883375,17,752,163921,48,0.25,0,3,Yes,0
33,626562,26,567,650565,36,0.19,2,3,No,0
39,647976,1,665,410608,60,0.22,0,3,Yes,0
50,941270,39,742,711844,12,0.21,0,3,Yes,0
65,711019,20,582,592242,60,0.54,0,1,Yes,0
38,831480,22,669,395582,12,0.72,0,2,Yes,0
34,999393,1,666,476560,24,0.39,0,1,Yes,0
56,1548590,15,632,50000,24,0.47,0,3,Yes,0
56,809745,3,682,717500,24,0.62,0,1,Yes,0
40,461547,33,645,974953,24,0.38,0,2,Yes,0
39,919396,4,757,364126,36,0.26,0,0,No,0
65,654791,33,722,490539,48,0.72,1,3,No,1
64,1368082,21,665,893104,60,0.68,0,1,No,0
27,650866,19,685,51396,36,0.2,0,2,No,0
64,805519,38,648,625913,24,0.54,0,2,Yes,0
24,986874,12,786,918426,12,0.5,0,1,Yes,0
54,947390,33,716,342541,36,0.5,1,2,Yes,0
22,1217057,5,668,364503,48,0.63,1,3,Yes,0
25,1000245,28,715,832116,36,0.52,0,1,Yes,0
30,1502884,32,831,227193,36,0.41,0,3,No,0
52,934847,0,625,715485,12,0.64,0,0,No,0
62,1189731,6,750,593876,36,0.24,0,1,Yes,0
61,659224,21,713,783834,36,0.53,0,0,Yes,0
33,1392447,31,662,468125,36,0.54,0,1,Yes,0
59,695691,13,621,883946,12,0.66,1,4,Yes,0
25,1245810,23,748,403760,24,0.75,0,1,Yes,0
30,1067575,18,703,131613,60,0.44,0,1,No,0
30,820000,26,795,114772,36,0.39,0,2,Yes,0
58,1248701,22,773,227079,48,0.47,0,0,Yes,0
47,796403,20,704,669073,36,0.51,1,1,Yes,0
41,1210515,28,622,312229,36,0.55,0,1,Yes,0
28,913414,0,844,495275,36,0.25,0,1,Yes,0
21,686835,30,630,522709,24,0.39,0,2,Yes,0
48,896080,26,746,306319,36,0.31,0,0,Yes,0
69,810231,35,538,539079,36,0.08,1,1,Yes,1
59,667245,26,805,735239,36,0.48,1,2,Yes,1
34,869895,14,517,508937,24,0.66,0,1,Yes,0
41,921106,24,654,729615,36,0.7,0,2,Yes,0
50,200000,14,595,405707,36,0.41,0,4,Yes,1
41,950409,39,791,566390,24,0.59,0,3,Yes,0
69,1022331,18,620,524286,48,0.55,0,2,No,0
29,1235493,10,722,768446,48,0.21,0,0,Yes,0
37,429199,32,701,606162,60,0.09,1,2,Yes,0
25,494748,22,564,339497,36,0.57,0,1,Yes,0
51,862781,11,762,621964,24,0.25,0,4,Yes,0
60,586122,1,678,260929,60,0.43,0,2,No,0
58,443072,20,800,600974,24,0.42,0,0,No,0
63,675978,13,729,492351,48,0.62,0,1,Yes,0
39,692053,33,619,537487,24,0.5,0,1,No,0
56,495305,14,663,489989,36,0.64,0,1,No,0
53,493303,20,661,347775,48,0.58,0,2,No,0
33,763604,22,742,316801,36,0.75,0,1,Yes,0
34,365411,20,739,770151,36,0.65,0,0,No,0
53,360584,13,626,970544,60,0.2,0,2,Yes,0
49,821452,20,755,567700,12,0.72,0,1,No,0
63,1251692,11,712,507944,36,0.29,0,0,No,0
69,1019912,4,733,193018,60,0.48,0,1,Yes,0
56,1166785,1,721,60173,36,0.71,0,0,No,1
64,258481,21,746,98034,36,0.2,0,2,No,0
30,377419,5,605,632661,36,0.65,0,4,Yes,1
51,803195,1,695,56143,36,0.72,0,1,Yes,0
26,1050866,28,760,664592,12,0.65,0,2,No,0
21,991413,35,769,225670,24,0.62,0,3,Yes,0
27,396750,6,769,539903,36,0.24,0,0,No,0
47,1140712,15,609,398085,36,0.33,0,0,Yes,0
41,775595,32,846,234839,36,0.58,0,2,Yes,0
48,1033318,32,821,153885,36,0.13,0,2,Yes,0
36,618476,13,610,69210,24,0.67,0,2,No,0
66,336878,11,656,229488,24,0.2,1,3,Yes,1
43,1053753,5,734,1055982,36,0.45,0,1,Yes,0
40,940894,11,622,826014,36,0.12,1,2,No,0
58,426312,30,726,545465,36,0.18,0,4,Yes,0
45,599548,11,696,408399,36,0.46,0,3,No,0
48,1005826,9,783,353343,36,0.49,0,0,Yes,0
25,861810,39,714,527432,24,0.24,0,1,No,0
41,950507,26,517,357295,60,0.13,0,2,Yes,0
38,642693,6,749,355611,24,0.43,1,0,Yes,0
67,1226938,35,778,621673,60,0.64,0,3,No,0
26,766654,32,674,247649,60,0.19,0,1,Yes,0
49,200000,26,691,50000,48,0.53,1,0,Yes,0
39,832081,7,692,353764,36,0.32,0,1,Yes,0
53,981482,4,633,862993,48,0.71,0,1,Yes,0
21,889123,7,850,92926,60,0.11,0,1,Yes,0
65,672009,39,617,190404,48,0.08,0,1,No,0
23,213884,20,754,340861,24,0.14,0,3,Yes,1
62,605008,23,753,100528,12,0.6,0,1,No,0
41,633334,6,643,875890,24,0.7,1,4,Yes,0
55,602242,18,605,524453,24,0.63,0,2,No,0
61,983589,30,671,55372,24,0.55,0,3,Yes,0
60,699973,35,735,467997,36,0.09,0,0,Yes,0
23,1214502,26,704,490199,36,0.2,0,1,Yes,0
45,732332,28,825,439673,48,0.7,0,2,No,0
65,1164765,22,632,458617,24,0.49,0,0,Yes,0
58,864339,19,634,467685,12,0.38,1,1,No,0
65,879143,5,750,577457,48,0.51,0,3,No,0
40,595140,11,546,593350,36,0.18,1,0,Yes,0
64,394809,11,634,125748,48,0.68,0,2,No,1
65,778001,2,669,515044,36,0.51,0,4,Yes,0
54,1306054,38,678,545355,48,0.38,0,1,Yes,0
41,662390,34,639,347432,48,0.37,0,1,Yes,0
68,614788,18,534,926496,48,0.63,1,2,No,0
43,748424,3,793,479211,12,0.27,0,1,Yes,0
26,1330456,30,788,625991,60,0.15,0,0,Yes,0
33,1036081,37,546,387746,36,0.18,0,0,No,0
69,1164278,32,733,423962,24,0.11,0,2,No,0
43,205898,5,669,585638,48,0.41,2,2,Yes,0
29,552610,7,724,153863,36,0.52,0,1,Yes,0
37,563019,27,702,686250,12,0.7,0,4,Yes,0
22,1140826,14,563,192208,48,0.58,0,2,Yes,0
39,997964,30,744,720318,36,0.46,0,0,Yes,0
39,1116767,7,635,432905,48,0.65,0,1,Yes,0
27,237323,5,472,1015179,48,0.67,0,2,Yes,0
62,1133101,28,695,745723,12,0.55,2,2,Yes,1
62,997797,33,554,746978,36,0.09,0,0,No,0
40,522771,6,771,536229,36,0.25,0,2,No,0
29,740922,39,656,752393,36,0.29,0,1,Yes,0
37,531924,9,686,690017,12,0.75,1,1,Yes,1
47,771017,12,721,50000,36,0.37,0,2,Yes,0
67,934806,21,688,282282,48,0.58,0,2,No,0
22,1221265,20,632,267425,60,0.62,0,2,No,0
56,518174,0,770,305559,36,0.51,1,1,Yes,0
39,659235,1,671,435783,24,0.06,0,2,Yes,0
37,469121,28,590,629134,36,0.06,0,0,Yes,1
25,1029969,10,708,793707,12,0.62,0,0,No,0
59,327325,36,673,651489,36,0.57,0,4,Yes,0
38,853104,6,678,810218,60,0.43,0,0,No,0
27,432263,34,690,235919,24,0.22,1,2,Yes,0
37,813743,29,684,374070,36,0.11,1,3,Yes,0
59,1146773,15,796,434909,36,0.16,0,3,Yes,0
56,646621,14,615,333153,24,0.46,0,3,No,0
60,866261,39,513,219352,36,0.43,1,4,Yes,0
65,532050,19,680,597540,60,0.71,0,1,No,0
24,766270,27,746,324198,24,0.72,0,1,Yes,0
58,332630,36,554,701702,36,0.45,0,0,No,0
45,1012314,2,709,194393,24,0.64,0,0,Yes,0
25,675360,28,567,715910,48,0.62,1,2,Yes,1
50,737351,36,747,553718,24,0.58,0,1,No,0
32,820761,8,680,553782,24,0.36,0,1,Yes,0
24,209976,26,609,560969,24,0.32,0,2,Yes,0
44,592330,31,551,479688,12,0.23,0,0,No,0
49,840572,38,850,484056,60,0.71,1,0,Yes,1
29,752024,30,850,432460,36,0.63,0,3,Yes,0
24,1453203,25,593,574753,48,0.17,0,2,No,0
44,1177615,39,591,637924,60,0.23,0,1,No,0
34,841878,2,686,386871,24,0.46,0,2,Yes,0
25,493250,10,649,847059,60,0.34,0,0,No,0
38,651519,28,653,408458,48,0.2,0,1,No,0
62,997440,26,702,324425,36,0.6,0,0,Yes,0
39,822986,9,833,462153,48,0.05,0,1,Yes,0
